index,codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
1683,915975,ZEPP,N. ZEPPONE S.A.,NZEPPONESA,674246000149,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1684,913087,NLSP,N.O.L.S.P.E. EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,N.O.L.S.P.E.,34999386000109,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1685,905745,NMHG,NAMPONT HOLDINGS S.A.,NAMPONT,21804983000199,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1686,905646,NASX,NASCENTES DO XINGU PARTICIPACOES E ADMINISTRACAO S,XINGUPART,16575828000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1687,905653,NATX,NATIXIS BRASIL S/A BANCO MULTIPLO,NATIXISBM,9274232000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1688,24783,NTCO,NATURA &CO HOLDING S.A.,GRUPO NATURA,32785497000197,18,,25/09/2019,A,Produtos de Uso Pessoal,Em Branco,1,NM
1689,19550,NATU,NATURA COSMETICOS S.A.,NATURA,71673990000177,1,,21/05/2004,A,Produtos de Uso Pessoal,Em Branco,1,
1690,905794,NTON,NATURAL ONE S/A,NATURALONE,8192116000181,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1691,917646,NSWR,NAVA SOFTWARE LTDA.,NAVA SOFTW,5969344000127,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1692,917538,NVIE,NAVI ENERGIAS SUSTENTAVEIS S.A.,NAVIENERGIA,44173962000118,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1693,905679,NCEN,NC ENERGIA S.A.,NCENERGIA,4023261000188,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1694,24015,NCFP,NCF PARTICIPAÇÕES S.A.,NCF PARTICIP,4233319000118,8,,01/03/2023,A,Não Classificados,Not Classified,1,
1695,905711,NEER,NEERANS EMPREENDIMENTOS E PARTICIPACOES S/A,NEERANS,11646705000105,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1696,905737,NGSC,NEGRESCO S/A CREDITO  FINANCIAMENTO E INVESTIMENTO,NEGRESCOCFI,4379829000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1697,901686,CEBD,Neoenergia Distribuicao Brasilia S.A,NEOENERGIADI,7522669000192,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1698,912873,NITA,NEOENERGIA ITABAPOANA TRANSMISSAO DE ENERGIA S/A,NEOENERGIA I,28439049000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1699,15539,NEOE,NEOENERGIA S.A.,NEOENERGIA,1083200000118,18,,21/06/1996,A,Energia Elétrica,Electric Utilities,1,NM
1700,917490,ITTE,NEOENERGIA VALE DO ITAJAÍ TRANSMISSÃO DE ENERGIA,NEOENERGIA,28443452000167,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1701,25399,NGRD,NEOGRID PARTICIPACOES S.A.,NEOGRID,10139870000108,18,,15/12/2020,A,Programas e Serviços,Software and Services,1,NM
1702,1461,NTFC,NEUMARKT TRADE AND FINANCIAL CENTER S/A,NEUMARKTRADE,192769000159,8,,01/03/2023,A,Não Classificado,E,1,
1703,21180,NEXP,NEXPE PARTICIPAÇÕES S.A,NEXPE,8613550000198,18,,26/10/2007,A,Intermediação Imobiliária,Property Agency,1,NM
1704,912097,NGEI,NG20 EMPREENDIMENTOS IMOBILIARIOS S/A,NG20 EMPREEN,19829219000126,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1705,900083,NIBS,NIBS PARTICIPAÇÕES S.A. ,NIBS,35539362000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1706,917579,NKEM,NK 108 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,NK 108,40917385000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1707,9083,NORD,NORDON INDUSTRIAS METALURGICAS S.A.,NORDON MET,60884319000159,1,,24/02/1972,A,Máq. e Equip. Industriais,Machines and Industrial Equipments,1,
1708,911149,NRSA,NORSA REFRIGERANTES S.A.,NORSAREFRISA,7196033000106,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1709,914564,NAMG,NORTE ASSET MANAGEMENT GESTÃO DE RECURSOS S.A.,NORTE ASSET,36633625000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1710,905752,NRTB,NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.,NORTEBR,9625321000156,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1711,905786,NTEN,NORTE ENERGIA S/A,NORTEENERGIA,12300288000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1712,22985,NRTQ,NORTEC QUÍMICA S.A.,NORTCQUIMICA,29950060000157,1,,23/01/2013,A,Medicamentos e Outros Produtos,Pharmaceutical and Others Products,1,
1713,905695,NDMI,NOTRE DAME INTERMEDICA SAUDE S/A,NOTREDAME,44649812000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1714,914440,NIGP,NOVA INFRAESTRUTURA GASODUTOS PARTICIPAÇÕES S.A.,NOVA INFRAES,21375343000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1715,905877,NVPC,NOVA PONTOCOM COMERCIO ELETRONICO SA,PONTOCOM,9358108000125,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1716,905802,NTSD,NOVA TRANSPORTADORA DO SUDESTE S.A. ¿ NTS,NOVANTS,4992714000184,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1717,905851,NVFE,NOVA VENTO FORMOSO ENERGIAS RENOVAVEIS S.A.,VENTOFORMOSO,12774042000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1718,905893,NVTE,NOVA VENTOS DE TIANGUA ENERGIAS RENOVAVEIS  S.A,NVTIANGUA,12773911000130,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1719,905901,NVTN,NOVA VENTOS DE TIANGUA NORTE ENERGIAS RENOVAVEIS S,TIANGUANORTE,12773953000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1720,905869,NVMC,NOVA VENTOS DO MORRO DO CHAPEU ENERGIAS RENOVAVEIS,CHAPEUENERGI,12774017000185,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1721,905885,NVPE,NOVA VENTOS DO PARAZINHO ENERGIAS RENOVAVEIS S.A,NOVAVENTOS,12773991000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1722,905661,NBCB,NOVO BANCO CONTINENTAL S.A. BANCO MULTIPLO,NBCBM,74828799000145,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1723,917649,NCTA,NOVO CARACOL E TAINHAS S.A.,NOVO CARACOL,48255552000177,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1724,916437,NVHZ,NOVO HORIZONTE PARTICIPAÇÕES S.A.,NOVOHORIZONT,43167616000164,99,,06/01/2022,A,Não Classificados,Not Classified,7,
1725,917544,RNPU,NOVOS PARQUES URBANOS S.A.,NOVOSPARQUE,46574244000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1726,905760,NSDI,NS2.COM INTERNET S/A,NS2,9339936000116,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1727,911008,NUFN,NU FINANCEIRA SA SOCIEDADE DE CRED FINANC E INVEST,NUBANK,30680829000143,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1728,905729,NFAR,NUFARM INDUSTRIA QUIMICA E FARMACEUTICA S.A.,NUFARM,7467822000126,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1729,21334,NUTR,NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTRIPLANT,51128999000190,24,,11/02/2008,A,Fertilizantes e Defensivos,Fertilizers,1,MA
1730,914481,NVNI,NUVINI S.A.,NUVINI S.A.,35632719000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1731,914879,OAMS,O.A.M.S.P.E. EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,O.A.M.S.P.E.,40336996000125,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1732,905919,OASP,OAS S/A - EM RECUPERACAO JUDICIAL,OAS,14811848000105,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1733,906016,OCHS,OCEAN HOUSES INCORPORACAO IMOBILIARIA S/A,OCEAN,19278461000159,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1734,906008,OCER,OCEANAIR LINHAS AEREAS S.A,OCEANAIR,2575829000148,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1735,915587,OENC,OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,OCEANICAENGE,29980141000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1736,25534,OPCT,OCEANPACT SERVICOS MARITIMOS S.A.,OCEANPACT,9114805000130,18,,10/02/2021,A,Equipamentos e Serviços,Equipment and Services,1,NM
1737,916171,OCRM,OCRIM S.A. PRODUTOS ALIMENTÍCIOS,OCRIMSAPRODU,61065199000120,99,,10/12/2021,A,Não Classificados,Not Classified,7,
1738,22390,OCTS,OCTANTE SECURITIZADORA S.A.,OCTANTE SEC,12139922000163,1,,19/03/2012,A,Securitizadoras de Recebíveis,Asset-backed Securitization,1,
1739,917618,OCYA,OCYAN S.A.,OCYAN SA,8091102000171,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1740,917653,ODTB,ODATA BRASIL SA,ODATA,28165685000145,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1741,915934,FOZM,ODEBRECHT AMBIENTAL - MACAE S.A.,ODEBRECHTMAC,17002138000122,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1742,906024,ODBA,ODEBRECHT AMBIENTAL S.A.,ODEBRECHTAMB,9437097000179,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1743,906081,ODEB,ODEBRECHT ENERGIA S.A.,ODEBENER,13079757000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1744,906214,OHPT,ODEBRECHT PARTICIPACOES E INVESTIMENTOS S.A.,ODEBPARTINV,7668258000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1745,906073,ODCT,ODEBRECHT S.A.,ODEBSA,5144757000172,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1746,906057,ODBS,ODEBRECHT SERVICOS E PARTICIPACOES S/A,ODEBRECHTPAR,10904193000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1747,906065,ODBT,ODEBRECHT TRANSPORT PARTICIPACOES S.A.,ODEBRECHTTRA,10143462000111,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1748,906149,ODTR,ODEBRECHT TRANSPORT S.A.,ODEBRETRANS,12251483000186,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1749,917509,ODCF,ODONTOCOMPANY FRANCHISING S.A,ODONTOCOMPA,12817681000164,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1750,20125,ODPV,ODONTOPREV S.A.,ODONTOPREV,58119199000151,18,,27/11/2006,A,Serv.Méd.Hospit..Análises e Diagnósticos,Med Hosp Serv. Anal and Diagnostics,1,NM
1751,906156,ODYA,ODOYA TRANSMISSORA DE ENERGIA S.A..,ODOYAENERGIA,20514590000188,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1752,906172,OESD,OEA EOLICA CORREDOR DO SENANDES 2 S.A,EOLICA2,14531063000189,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1753,906206,OEST,OEA EOLICA CORREDOR DO SENANDES III S.A.,SENANDESIII,14492568000181,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1754,906198,OESQ,OEA EOLICA CORREDOR DO SENANDES IV S.A.,OEAEOLICAIV,14528941000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1755,906164,OEAR,OEA EOLICA VENTO ARAGANO I S.A.,VENTOARAGANO,14492644000159,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1756,917576,OFTS,OFFICE TOTAL S.A.,OFFICE T,845661000118,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1757,11312,OIBR,OI S.A.,OI,76535764000143,16,,26/06/1992,A,Telecomunicações,Telecommunications,1,N1
1758,916619,OIWI,OIW INDUSTRIA ELETRONICA SA,OIWINDUSTRIA,7212549000199,99,,12/01/2022,A,Não Classificados,Not Classified,7,
1759,914549,OBIO,OLEOPLAN S.A - ÓLEOS VEGETAIS PLANALTO,OLEOPLAN,88676127000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1760,910372,OPEI,OLIMPIO PARTICIP. E EMPREEND. IMOBILIÁRIOS LTDA.,OLIMPIO,23982916000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1761,916486,OGDS,OMEGA DESENVOLVIMENTO S.A.,OMEGA DESENV,42385499000142,99,,06/01/2022,A,Não Classificados,Not Classified,7,
1762,906222,OMNG,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,OMEGA2,14797436000168,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1763,26441,MEGA,OMEGA ENERGIA S.A.,OMEGAENERGIA,42500384000151,18,,10/12/2021,A,Energia Elétrica,Electric Utilities,1,NM
1764,901116,BPEC,OMNI BANCO S/A,OMNIBM,60850229000147,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1765,914887,OMTX,OMNI TÁXI AÉREO S.A.,OMNI TAXI AE,3670763000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1766,915249,ZTIX,OMNILINK TECNOLOGIA S.A.,ZATIX TECNOL,3585974000172,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1767,26123,ONCO,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS  S.A.,ONCOCLINICAS,12104241000402,18,,10/08/2021,A,Serv.Méd.Hospit..Análises e Diagnósticos,Med Hosp Serv. Anal and Diagnostics,1,NM
1768,900042,OCMD,ONCOMED CENTRO DE PREVENCAO E TRATAMENTO DE DOENCA,ONCOMED,132229000180,99,,31/12/9999,A,Não Classificados,Not Classified,7,
1769,18406,RBRA,OPEA SECURITIZADORA S.A.,OPEA,2773542000122,7,,22/03/2004,A,Securitizadoras de Recebíveis,Asset-backed Securitization,1,MB
1770,912576,OTPA,OPTIPAR PARTICIPACOES S. A.,OPTIPAR PART,6293753000119,1,,31/12/9999,A,Não Classificados,Not Classified,7,
